Class Name,URL,Original Width,Original Height,Crop X,Crop Y,Crop Width,Crop Height,Scales
floral,http://simpsonovi.info/wp-content/uploads/2017/10/pink-floral-fabric-hot-vintage-blue-and-turquoise.jpg,1300,855,0,0,1300,855,0.3705074;0.7410148;1.48203
floral,https://previews.123rf.com/images/byjeng/byjeng1503/byjeng150300092/37113708-vintage-floral-fabric.jpg,500,281,0,0,500,281,1.127345
floral,https://static1.squarespace.com/static/529674a5e4b06b094785baff/59e158e58419c289c64fc6b4/5ad9660470a6adf9d3e43ad4/1524196874965/IMG_5529.JPG?format=500w,640,480,0,0,640,480,0.6599663;1.319933
floral,http://www.thefabricfinder.com/Mill_Creek_Satya_Sapphire.JPG,1620,1080,80,0,1434,1080,0.2933184;0.5866367;1.173273
floral,https://cdn.shopify.com/s/files/1/1591/0461/products/Beyonce_Floral_Sequin_Lace_Fabric_By_The_Yard_Wholesale_Aqua_1620x.progressive.jpg?v=1509843062,700,700,180,30,417,643,0.7596735;1.519347
floral,https://cdn.shopify.com/s/files/1/2423/2339/products/Pink-Floral-Fabric-Card_800x.png?v=1520951696,500,500,0,0,500,500,0.6335677;1.267135
floral,https://images-na.ssl-images-amazon.com/images/I/617Qfjsb7WL._US500_.jpg,800,1000,0,0,726,682,0.4644924;0.9289849;1.85797
floral,https://www.cottoneerfabrics.com/wp-content/uploads/2018/03/elizabeth-in-rich-magenta-by-outback-wife-merino-wool.jpg,620,315,110,0,415,315,1.005663
floral,https://www.bluebellgray.com/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/f/l/flower-field-linen-1500-2.jpg,1200,1200,0,0,1200,1200,0.2639865;0.5279731;1.055946
floral,http://quiltingcubby.com/wp-content/uploads/2016/07/floral-fabric.jpeg,500,500,0,0,500,500,0.6335677;1.267135
floral,http://new23zdo.club/wp-content/uploads/2018/06/purple-floral-fabric-fabrics-are-shown-in-8-scale-purple-flower-print-fabric.jpg,806,632,0,0,806,632,0.5012403;1.002481
floral,http://img.archiexpo.com/images_ae/photo-g/50872-4826881.jpg,480,319,0,0,480,319,0.9930527;1.986105
floral,https://cdn.dreamgreendiy.com/wp-content/uploads/2015/04/30-30284-post/DIY-Floral-Fabric-Chargers-01(pp_w480_h319).jpg,1280,1280,0,0,1280,1280,0.2474874;0.4949747;0.9899495;1.979899
floral,https://cdn8.bigcommerce.com/s-c9re3ovl/images/stencil/1280x1280/products/1189/2842/WildRoses_Teal__51966.1508949050.jpg?c=2&imbypass=on,354,354,0,0,354,354,0.8948696;1.789739
floral,https://cdn-img-3.wanelo.com/p/7b3/099/915/d242e8b7b67fd05b2d0b857/x354-q80.jpg,630,320,0,0,630,320,0.9899495;1.979899
floral,https://www.huayeahfabric.com/wp-content/uploads/2014/10/black-floral-fabrics.-630x320.jpg,500,378,0,0,500,378,0.8380525;1.676105
floral,https://static1.squarespace.com/static/57c8c676e4fcb5632e7db32c/57c8cd9e46c3c4ecb64361c1/581baa672994ca3a9e33e475/1478208111912/floral+fabric.jpg?format=500w,340,270,0,0,340,270,1.173273
floral,http://www.hrcouncil.info/wp-content/uploads/2018/02/watercolor-floral-fabric-camden-pastel-abstract-drapery-print.jpg,300,300,0,0,300,300,1.055946
floral,https://img.etsystatic.com/il/5670a8/1263556313/il_340x270.1263556313_slm9.jpg?version=0,345,345,0,0,345,345,0.918214;1.836428
floral,https://d2d00szk9na1qq.cloudfront.net/Product/5bda6c44-477a-4208-ae5d-f5714aa24ee2/Images/Large_0415685.jpg,700,700,0,0,700,653,0.4851207;0.9702414;1.940483
floral,https://www.elliecashmandesign.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/e/l/elliecashmanfloralfabricpolyesterduchessdarkfloral2light.jpg,864,845,330,0,523,463,0.6841984;1.368397
floral,https://slm-assets0.secondlife.com/assets/9379951/view_large/Empire_I_Tropical_Chic_-_Sample_2.jpg?1395115832,355,473,0,0,355,473,0.8923488;1.784698
floral,https://media.rainpos.com/4300/pr645.jpg,2448,3264,0,0,2448,3264,0.1294052;0.2588103;0.5176206;1.035241
floral,https://www.housefabric.com/Assets/ProductImages/Autumn_Leaves_Tutti_Fruiti.jpg,1100,1026,0,0,1100,1026,0.3087562;0.6175123;1.235025
floral,https://i0.wp.com/www.sewingavenue.com/wp-content/uploads/2015/02/IMG_0929.jpg,498,498,0,0,498,498,0.6361122;1.272224
floral,https://static.wixstatic.com/media/ea8418_798ae45f075c410d8662b901dbc904ad~mv2_d_3024_3024_s_4_2.jpg/v1/fill/w_498%2ch_498%2cal_c%2cq_90/file.jpg,500,500,0,0,500,500,0.6335677;1.267135
floral,https://www.rufflefabric.com/v/vspfiles/photos/RF-10FLORALYELLOW129-2.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://cpimg.tistatic.com/04259059/b/4/Floral-Fabric.jpg,460,438,0,0,460,438,0.7232508;1.446502
floral,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0448/9767/rrrrcolorfulwallpaper_shop_preview.png,470,402,0,0,470,402,0.7880194;1.576039
floral,https://www.janeclayton.co.uk/Product_Images/fullzoom/RalphLauren-SignatureCountry-ThereseFloral-FRL004-02-01.jpg,900,1000,0,0,900,1000,0.3519821;0.7039641;1.407928
floral,https://img2.mahoneswallpapershop.com/prodimage/ProductImage/400/2faceb09-60aa-44dc-a753-fd7a62966845.jpg,500,375,0,0,500,375,0.8447568;1.689514
floral,http://keyka.typepad.com/.a/6a00e54fb575988834016768309e63970b-600wi,300,354,0,0,300,354,1.055946
floral,http://finefabrics.com/mm5/graphics/00000001/flora_print_0279.jpg,2464,1913,0,0,2464,1913,0.1655953;0.3311906;0.6623812;1.324762
floral,https://www.onlinefabricstore.net/images/product-images/standard/680380_1.jpg,300,300,0,0,300,300,1.055946
floral,https://i.pinimg.com/originals/bf/48/6c/bf486c65006fd28b4df5339fabf36cf9.jpg,500,500,0,0,500,500,0.6335677;1.267135
floral,https://cdn.shopify.com/s/files/1/1648/9493/products/il_fullxfull.1027072424_sxy4_800x.jpg?v=1520364755,1200,800,0,0,1200,800,0.3959798;0.7919596;1.583919
floral,http://cdn3.volusion.com/romdg.hwxvd/v/vspfiles/photos/categories/201.jpg?1494926081,700,700,0,0,699,659,0.4807039;0.9614077;1.922815
floral,https://www.studiofmp.com/wp-content/uploads/2018/6/dellajane-vintage-floral-fabric.jpg,1024,768,0,0,1024,768,0.4124789;0.8249578;1.649916
floral,https://andreaalice.com/images/cactus-floral-bright-green-fabric.jpg,480,360,0,0,480,360,0.8799551;1.75991
floral,http://cdn3.bigcommerce.com/s-t5i1z/products/291/images/786/FLO-9128-Swifting-Flora-Swell-500px__10582.1467213139.490.588.jpg?c=2,490,490,0,0,490,490,0.6464976;1.292995
floral,https://c1.staticflickr.com/6/5222/5578096795_a855133f47_b.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
floral,https://cdn.shopify.com/s/files/1/0886/8662/products/08D2085F-B797-48C1-9273-B1B03B9FA0AE_large.JPG?v=1499973369,400,400,10,0,399,359,0.8824062;1.764812
floral,https://i5.walmartimages.com/asr/d41f7394-4a07-4288-9749-825a20713bc6_1.aa24880f357cc16a565395d6b489e2f2.png?odnWidth=180&odnHeight=180&odnBg=ffffff,1300,866,0,0,1300,866,0.3658012;0.7316024;1.463205
floral,https://media.rainpos.com/674/ag04_1.jpg,510,680,0,0,510,593,0.6211448;1.24229
floral,https://cdn.shopify.com/s/files/1/1918/9937/products/painted-garden-turquoise-floral-fabric-moda-fabrics-2_400x.jpg?v=1529183946,534,534,280,290,252,240,1.319933
floral,http://blog.effortless-style.com/wp-content/uploads/1.jpg,800,800,0,0,625,613,0.5167763;1.033553
floral,https://ae01.alicdn.com/kf/HTB1EPMCHVXXXXc_XpXXq6xXFXXX7/High-Quality-White-100-Cotton-Fabric-with-Red-floral-Rose-printed-Cotton-Poplin-fabric.jpg,600,600,0,0,600,600,0.5279731;1.055946
floral,https://d2d00szk9na1qq.cloudfront.net/Product/369a252a-8308-4d27-b57c-f6afde161d57/Images/Large_0427796.jpg,1000,1000,0,0,999,942,0.3362886;0.6725771;1.345154
floral,http://new23zdo.club/wp-content/uploads/2018/06/purple-floral-fabric-purple-floral-curtain-quality-linen-and-cotton-fabric-purple-floral-upholstery-fabric.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://www.floralfanaticsfabric.com.au/media/catalog/product/cache/9/small_image/600x/040ec09b1e35df139433887a97daa66f/2/6/26941015_10154915766001619_1382441204_n.jpg,393,555,0,0,393,555,0.8060657;1.612131
floral,http://clipgoo.com/daut/as/f/f/floral-fabric-e2-80-94-crafthubs-orange-beige-contemporary-upholstery-by-the-yard-ebay_designer-floral-stripe-upholstery-fabric_home-decor_home-decorating-ideas-fall-decor-decore-office-country-pinter.jpg,1370,831,0,0,1370,831,0.381208;0.762416;1.524832
floral,https://cdn.shopify.com/s/files/1/1551/6185/products/le42613-5-kipling-blue-by-df-monogram_grande.jpg?v=1505782221,280,280,0,0,280,280,1.131371
floral,https://www.addicted2decorating.com/wp-content/uploads/2015/01/floral-fabric-Schumacher-Hothouse-Flowers-Spark.jpg,700,500,0,0,700,500,0.6335677;1.267135
floral,http://img.archiexpo.com/images_ae/photo-g/51760-5052075.jpg,480,480,0,0,479,420,0.7542472;1.508494
floral,http://pszczelawola.info/wp-content/uploads/2018/04/black-floral-fabric-com-and-white-print-with-background-by-the-yard.jpg,1228,1232,0,0,1228,1232,0.2579673;0.5159346;1.031869
floral,https://cdn.rosenberryrooms.com/media/catalog/product/cache/1/image/280x280/9df78eab33525d08d6e5fb8d27136e95/o/a/oasis-octavia-fabric-by-the-yard-24_1.jpg,432,432,0,0,432,432,0.7332959;1.466592
floral,http://www.embroidered-lace.com/photo/pl16987224-multi_colored_french_3d_floral_embroidered_lace_fabric_netting_fabric_for_girls_dress.jpg,360,480,0,0,360,480,0.8799551;1.75991
floral,https://cdn.shopify.com/s/files/1/0273/7837/products/zoom_variation_65-17700R-60-Ivory_740x740_19bec515-cefa-4688-92ac-bb0320508737_large.jpeg?v=1466053720,1241,1600,270,230,566,769,0.5596887;1.119377
floral,https://guideimg.alibaba.com/images/shop/112/04/14/8/vip-fabrics-large-floral-fabric_5042918.jpg,450,450,0,0,450,450,0.7039641;1.407928
floral,https://cdn.shopify.com/s/files/1/1852/7897/products/Screen_Shot_2018-06-04_at_10.44.02_AM_2048x.png?v=1528123944,460,418,0,0,460,418,0.7578561;1.515712
floral,http://cdn7.bigcommerce.com/s-n3x4g/images/stencil/500x659/products/2522688/455924/68d8647e365f022f57adc69cf8c1aa950069f08890f2a6a2d6b720889a831adf__49526.1528329502.jpg?c=2,596,596,0,0,596,596,0.5315165;1.063033
floral,https://cdn.shopify.com/s/files/1/1295/8893/products/charleston-antonio-cinnamon-floral-fabric_large.jpg?v=1498857733,494,659,0,0,494,659,0.6412628;1.282526
floral,https://1.bp.blogspot.com/-v_dVqJFr_aE/V0wGy7vgK1I/AAAAAAAAFps/3rHnvKpWLn0OjiOfHvtfR2xpeQZ4LcamACLcB/s1600/VintageFloralFabric3.jpg,580,580,0,0,580,580,0.546179;1.092358
floral,http://keyka.typepad.com/.a/6a00e54fb57598883401bb08675462970d-800wi,435,650,210,270,224,240,1.414214
floral,http://www.yahandy.com/images/FC-MM-04.jpg,570,570,0,0,570,570,0.5557611;1.111522
floral,https://www.housefabric.com/Assets/ProductImages/Braganza_Spice_close.jpg,300,300,0,0,300,300,1.055946
floral,https://www.creativefabrica.com/wp-content/uploads/2018/04/Floral-Fabric-Design-3-Digital-Background-Papers-by-upnorthdesignsabaum-5-580x580.jpg,600,600,0,0,600,600,0.5279731;1.055946
floral,https://decor4all.com/wp-content/uploads/2015/03/floral-fabric-prints-modern-home-decor-ideas-1.jpg,625,900,0,0,625,900,0.5068541;1.013708
floral,https://img.etsystatic.com/il/90aad0/1134741568/il_570xN.1134741568_nyxe.jpg?version=0,778,542,190,120,361,377,0.8775175;1.755035
floral,https://i.etsystatic.com/13282411/r/il/2b0847/1454835225/il_340x270.1454835225_m49j.jpg,340,270,0,0,340,270,1.173273
floral,https://www.elliecashmandesign.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/e/l/elliecashmanfloralfabricpolyesterduchessdarkfloral2blacksaturated.jpg,480,480,0,0,480,480,0.6599663;1.319933
floral,http://apairandasparediy.com/wp-content/uploads/2013/12/DIY-kits-a-pair-and-a-spare-778x542.jpg,1200,1360,0,0,1199,1268,0.2642067;0.5284134;1.056827
floral,https://cdn.shopify.com/s/files/1/1648/9493/collections/floral_large.jpg?v=1519358264,2560,1920,0,0,2560,1920,0.1649916;0.3299832;0.6599663;1.319933
floral,https://images-na.ssl-images-amazon.com/images/I/51v41448T2L._SY300_QL70_.jpg,500,281,0,0,500,281,1.127345
floral,http://prissygypsy.com/picts/KC_KimberlySmallFloral.jpg,1024,681,0,0,1024,681,0.4651745;0.930349;1.860698
floral,http://www.americanfolkandfabric.com/images/swatch_l/NK-8005_L.jpg,435,498,90,170,214,200,1.583919
floral,http://www.hrcouncil.info/wp-content/uploads/2018/04/red-floral-fabric-dress-shower-curtains-patterns.jpg,750,750,0,0,750,691,0.4584426;0.9168852;1.83377
floral,https://static1.squarespace.com/static/59e07e7946c3c4f859b6bb63/59e14501197aea84342b41ef/5a2688134192028cc4b16849/1512474122764/RBC5750MINT.jpg?format=500w,500,500,0,0,499,473,0.6697333;1.339467
floral,https://static1.squarespace.com/static/529674a5e4b06b094785baff/59e158e58419c289c64fc6b4/5ad5928c352f5392df9f51e7/1523947173195/IMG_5504.JPG?format=500w,354,354,0,0,354,354,0.8948696;1.789739
floral,https://media.istockphoto.com/photos/antique-floral-fabric-sb40-close-up-picture-id163114173,4608,3456,0,0,4608,3456,0.09166199;0.183324;0.366648;0.7332959;1.466592
floral,https://s3.amazonaws.com/images.shoprw.com/calgaryfurniture/Floral-Fabric-Swivel-Club-Chair_4777B.jpg,700,933,0,0,700,404,0.7841184;1.568237
floral,https://shop.fieldsfabrics.com/assets/images/D47304.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://cdn-img-1.wanelo.com/p/5f8/991/a72/875f1ef80ccc3372ddb4a49/x354-q80.jpg,432,432,0,0,432,432,0.7332959;1.466592
floral,https://texturex.com/wp-content/uploads/2018/03/floral-fabric-texture-black-white-stock-pattern-cloth-wallpaper-6.jpg,251,251,0,0,251,251,1.262087
floral,https://img2.mahoneswallpapershop.com/prodimage/ProductImage/400/1df9b9b9-cf26-49bf-bd20-360345400db9.jpg,1000,800,70,0,934,799,0.3964754;0.7929508;1.585902
floral,https://www.babybedding.com/images/fabric/aqua-and-pink-hawaiian-floral-fabric_large(2).jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
floral,http://cdn7.bigcommerce.com/s-n3x4g/images/stencil/500x659/products/2522689/452864/6990f99f67b2d7272d5ea540c2d66ec412ecc638ca8a4228446851205a255112__25762.1528324433.jpg?c=2,600,600,0,0,600,600,0.5279731;1.055946
floral,https://pinecrestfabrics.com/wp-content/uploads/2015/10/BTP084C1.jpg,600,600,0,0,600,600,0.5279731;1.055946
floral,https://i5.walmartimages.com/asr/58e20038-a708-49e8-a7b9-f57f1b5bdb8e_1.b99f283636471282f37bc1bc116804d3.jpeg?odnWidth=180&odnHeight=180&odnBg=ffffff,1400,609,30,70,467,461,0.6871667;1.374333
floral,https://www.evedeco.com/c/40-category_default/floral-fabric.jpg,460,401,0,0,460,401,0.7899846;1.579969
floral,https://s7d4.scene7.com/is/image/LoomDecor/F61101-modern-navy-blue-floral-fabric-romaria-admiral?$M2CategoryThumbV2$&&wid=263&hei=263&cache=on%2con,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
floral,https://www.emeraldcityfabrics.com/assets/images/products/PW/PWSL008/GREEN/free-spirit-botanical-floral-sprays-green-fabric-Lg.jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
floral,http://2.bp.blogspot.com/-tcXkL7-pOys/VHxpaIQIjmI/AAAAAAAAWVA/qvBI-pi32ck/s1600/OB-floral%2Bfabric3.jpg,1200,1360,0,0,1199,1283,0.2642067;0.5284134;1.056827
floral,https://filtergrade.com/wp-content/uploads/2018/01/free-floral-fabric-photoshop-brushes-3.jpg,240,275,0,0,240,275,1.319933
floral,http://pszczelawola.info/wp-content/uploads/2018/04/black-floral-fabric-cotton-silk-online-india.jpg,510,680,0,0,510,613,0.6211448;1.24229
floral,https://media.gettyimages.com/photos/antique-floral-fabric-close-up-picture-id185120190?b=1&k=6&m=185120190&s=612x612&w=0&h=XHLTv7ZmGF9GezemHankGmEVRJDNuFcb4VwZzhvNAO4=,430,430,0,0,430,430,0.7367066;1.473413
floral,http://keyka.typepad.com/.a/6a00e54fb57598883401630076d9c1970d-600wi,340,270,0,0,340,270,1.173273
floral,https://hadson.com/media/catalog/product/cache/1/small_image/350x350/9df78eab33525d08d6e5fb8d27136e95/c/f/cff330001_a_cotton_fabric_freedom_quirky_floral.jpg,600,600,0,0,600,600,0.5279731;1.055946
floral,http://demandware.edgesuite.net/aamm_prd/on/demandware.static/-/Sites-joann-product-catalog/default/dwaac59cf7/images/hi-res/11/11712106.jpg,342,283,0,0,342,283,1.119377
floral,http://blog.effortless-style.com/wp-content/uploads/6-1.jpg,462,750,0,160,462,589,0.6856793;1.371359
floral,https://i1247.photobucket.com/albums/gg637/favouritefabrics/BUNDLES%20JAN%202014/DSC00450_zps30d3212c.jpg,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
floral,https://www.floralfanaticsfabric.com.au/media/catalog/product/cache/9/image/650x/040ec09b1e35df139433887a97daa66f/a/n/angelique_in_orange_floral_fabric.jpg,570,760,0,0,570,760,0.5557611;1.111522
floral,https://i.etsystatic.com/7965920/c/685/544/34/0/il/3cf7d5/1195411488/il_340x270.1195411488_hrin.jpg,1024,676,0,0,1024,676,0.4686151;0.9372302;1.87446
floral,http://new23zdo.club/wp-content/uploads/2018/06/purple-floral-fabric-fresh-picked-purple-floral-fabric-sue-my-favorite-quilt-store-large-purple-floral-print-fabric.jpg,1000,1333,200,660,804,678,0.4672328;0.9344656;1.868931
floral,http://www.basketlinersforyou.com/images/342_100_2247.JPG,680,540,0,0,680,540,0.5866367;1.173273
floral,https://thumbs2.ebaystatic.com/d/l225/m/m_vyCw82A0a6BptBpXCb9ug.jpg,570,428,0,0,570,428,0.7401491;1.480298
floral,http://cdn6.bigcommerce.com/s-ylevmw5c/product_images/attribute_rule_images/7399_std_1438128582.jpg,768,768,390,400,370,365,0.8679008;1.735802
floral,https://3.bp.blogspot.com/-1T29Jfv2bBg/WA64ohwkC8I/AAAAAAAADVU/2gw14Gce508phS9ely-E3MLcIo_RnkuEQCLcB/s1600/BurgundyonBlackFloral_1024x1024-2.jpg,1024,680,0,0,607,680,0.5218844;1.043769
floral,http://quiltingcubby.com/wp-content/uploads/2016/07/floral-fabric-watercolor-log-cabin-quilt.png,480,480,0,0,480,480,0.6599663;1.319933
floral,https://www.janeclayton.co.uk/Product_Images/fullzoom/Mulberry-CountryWeekend-VintageFloral-FD264-S38-01.jpg,900,1000,0,0,900,1000,0.3519821;0.7039641;1.407928
floral,https://ae01.alicdn.com/kf/HTB1RZ4BQXXXXXXbXXXXq6xXFXXXv/3Colors-flower-printed-dress-fabric-3d-floral-lace-fabric-high-quality-african-organza-lace-fabric-embroidered.jpg,355,473,0,0,355,473,0.8923488;1.784698
floral,https://i.etsystatic.com/11005779/r/il/0eb3c6/1428402728/il_680x540.1428402728_a5bp.jpg,350,263,0,0,350,263,1.204501
floral,http://img1.etsystatic.com/032/0/5853881/il_570xN.553907791_3zlt.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
floral,https://www.frombritainwithlove.com/magazine/wp-content/uploads/2018/03/sarah-hardaker-paisley-fabric-768x768.jpg,480,360,0,0,480,360,0.8799551;1.75991
floral,https://cdn.shopify.com/s/files/1/1295/8893/products/charleston-midoro-watermelon-floral-fabric_large.jpg?v=1498872575,750,750,0,0,750,750,0.4223784;0.8447568;1.689514
floral,https://media.gettyimages.com/photos/halifax-rose-sage-close-up-antique-floral-fabric-picture-id157610189,1920,1280,0,0,1920,1280,0.2474874;0.4949747;0.9899495
floral,https://cdn.shopify.com/s/files/1/0396/8793/products/blush-graceline_large.jpg?v=1496271694,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
floral,https://www.housefabric.com/Assets/ProductImages/Finley_Sunshine.jpg,1280,960,0,0,1280,960,0.3299832;0.6599663;1.319933
floral,https://www.babybedding.com/images/fabric/coral-and-teal-floral-fabric_large(2).jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
floral,https://images-na.ssl-images-amazon.com/images/I/61%2BZsGWOEmL._US500_.jpg,500,500,0,0,500,500,0.6335677;1.267135
floral,http://www.laurelleaffarm.com/item-photos/vintage-polished-cotton-glazed-floral-print-chintz-fabric-bouquets-in-pink-Laurel-Leaf-Farm-item-no-n71797-1.jpg,400,400,0,0,400,400,0.7919596;1.583919
floral,https://www.addicted2decorating.com/wp-content/uploads/2015/01/floral-fabric-Braemore-Wonderland-Pearl-fabric.jpg,1200,900,0,0,1200,900,0.3519821;0.7039641;1.407928
floral,https://pinecrestfabrics.com/wp-content/uploads/2014/06/btp069c1.jpg,233,233,0,0,233,233,1.359587
floral,http://img.archiexpo.com/images_ae/photo-g/66061-7062805.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
floral,https://sep.yimg.com/ay/yhst-67726670039122/designer-idris-french-chinoiserie-toile-lily-floral-fabric-cream-multi-5.jpg,570,570,0,0,570,570,0.5557611;1.111522
floral,https://www.elliecashmandesign.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/e/l/elliecashmanfloralfabricsvelvetdarkfloraliiwhitedetail.jpg,1600,1200,0,0,1600,1200,0.2639865;0.5279731;1.055946
floral,https://images.designtrends.com/wp-content/uploads/2016/03/17123522/Seamless-Floral-Fabric-Pattern.jpg,1024,680,0,0,1024,680,0.4658586;0.9317172;1.863434
floral,https://cdn8.bigcommerce.com/s-c9re3ovl/images/stencil/400x400/products/1139/2792/Romantical_Original__16514.1493486605.jpg?c=2,500,500,0,0,500,500,0.6335677;1.267135
floral,https://www.lampshadebarn.co.uk/wp-content/uploads/2017/05/red-faded-rose-floral-fabric.jpeg,768,768,0,0,391,389,0.8143543;1.628709
floral,https://st.hzcdn.com/fimgs/f5a1818304889c60_8896-w233-h233-b1-p10--.jpg,480,480,0,0,480,480,0.6599663;1.319933
floral,https://s7d4.scene7.com/is/image/LoomDecor/F61101-modern-navy-blue-floral-fabric-romaria-admiral?$M2CategoryThumbV2$&cropN=0.25%2c0.25%2c0.5%2c0.5&&wid=265&hei=265&cache=on%2con,450,300,0,0,450,300,1.055946
floral,http://www.fabricsinhome.com/images/productimg/201506/FBC7140/Best-Country-Floral-120D-Chiffon-Fabric-FBC7140-1.jpg,640,699,0,0,640,699,0.4949747;0.9899495;1.979899
floral,http://piercingfreund.club/wp-content/uploads/2018/02/floral-upholstery-fabric-gray-and-orange-stylized-floral-fabric-contemporary-drapery-fabric-floral-upholstery-fabric-india.jpg,755,566,70,0,682,566,0.5596887;1.119377
floral,http://www.designtos.com/postpic/2010/06/blue-floral-fabric_410897.jpg,300,400,0,0,300,400,1.055946
floral,https://cdn.shopify.com/s/files/1/0002/1328/6952/products/1664_bd13bc4d-6e4c-45cc-9ec3-8f3089ca56560_1024x1024@2x.jpg?v=1528998514,400,400,0,0,400,400,0.7919596;1.583919
floral,https://media.istockphoto.com/photos/old-world-rose-antique-floral-fabric-picture-id157694336,500,500,80,0,335,499,0.9456233;1.891247
floral,https://cdn.shopify.com/s/files/1/1648/9493/products/il_fullxfull.1220058957_1ki3_800x.jpg?v=1520365745,570,570,0,0,570,570,0.5557611;1.111522
floral,https://www.frombritainwithlove.com/magazine/wp-content/uploads/2018/03/sarah-hardaker-fabric-768x768.jpg,570,703,0,0,570,703,0.5557611;1.111522
floral,https://i1.wp.com/www.stitchesquilting.com/wp-content/uploads/2018/03/Blue-Clusters-Farmhouse-Floral-Fabric-by-Nancy-Zieman-with-Pennyrose-Fabric-c6881-blue.jpg?fit=300%2C300&ssl=1,300,300,0,0,299,283,1.119377
floral,https://i0.wp.com/www.fangaroni.com/wp-content/uploads/2017/04/navy-floral-fabric.jpg?resize=640%2C699&ssl=1,600,1300,0,0,600,1300,0.5279731;1.055946
floral,https://www.brickhousefabrics.com/mm5/graphics/00000001/poppy-grey-755-b.jpg,640,436,0,0,640,436,0.7265684;1.453137
floral,http://www.saffronmarigold.com/catalog/images/product_detail/thumbnails_reduced/vl_purple_floral_bohemian_swatch_ver.jpg,250,250,0,40,250,178,1.779685
floral,https://img2.mahoneswallpapershop.com/prodimage/ProductImage/400/e8ae52f1-dd86-4c28-ac14-14d467758881.jpg,780,520,0,0,780,520,0.6091997;1.218399
floral,https://cdn.decorpad.com/photos/2014/04/29/d40435068ee9.jpeg,300,300,0,0,300,300,1.055946
floral,http://dixiecarpetbagger.com/wp-content/uploads/modern-floral-print-fabric-blossom-print-fabric-the-yard-multi.jpg,1564,1584,0,0,1564,1584,0.2025472;0.4050944;0.8101888;1.620378
floral,https://cdn-img-3.wanelo.com/p/fcf/0e5/ff9/ace7baa456eaa9c0200cb0b/full_size.jpg,360,240,0,0,360,240,1.319933
floral,https://i.ytimg.com/vi/vpH-mQDdhhU/maxresdefault.jpg,360,480,0,0,360,480,0.8799551;1.75991
floral,https://media.tissura-static.net/storage/98/985/9850a2b8698d33c75a240ddf739c5893_list-lg.jpeg,1300,962,20,0,1266,835,0.3793818;0.7587636;1.517527
floral,https://i.etsystatic.com/8076451/c/976/776/98/183/il/2e1b7e/1473236396/il_340x270.1473236396_lvut.jpg,340,270,0,0,340,270,1.173273
floral,https://i.pinimg.com/736x/1d/ea/b4/1deab42188649f11f934c2c3826c125c--fabric-roses-floral-fabric.jpg,700,622,0,0,700,622,0.5092987;1.018597
floral,http://new23zdo.club/wp-content/uploads/2018/06/purple-floral-fabric-purple-floral-fabric-rose-flowers-printed-cotton-fabric-bundle-for-sewing-doll-cloth-purple-floral-drapery-fabric.jpg,480,640,0,0,480,640,0.6599663;1.319933
floral,http://5.imimg.com/data5/PI/GN/MY-8274939/9-250x250.jpg,225,225,0,0,225,225,1.407928
floral,http://www.culturlann-doire.com/cdn/light-blue-floral-toile-sateen-fabric-victorian-home-decor-fabric-floral-fabric_1522857862_780x520_4f72e905abad4575.jpg,1024,680,0,0,596,680,0.5315165;1.063033
floral,https://amborela.com/wp-content/uploads/2018/03/Hawaiian-small-blue-and-pink-floral-300x300.jpg,960,720,0,0,960,720,0.4399776;0.8799551;1.75991
floral,https://laurelleaffarm.com/item-photos/vintage-cotton-floral-fabric-daisy-print-with-yellow-gold-turquoise-flowers-Laurel-Leaf-Farm-item-no-s22341t.jpg,280,280,0,0,280,280,1.131371
floral,https://www.featurepics.com/StockImage/20120321/red-floral-fabric-stock-picture-2180697.jpg,600,600,0,0,600,600,0.5279731;1.055946
floral,https://www.addicted2decorating.com/wp-content/uploads/2015/01/floral-fabric-P.-Kaufmann-Paint-Palette-Punch.jpg,300,300,0,0,300,300,1.055946
floral,https://rlv.zcache.com/boho_floral_fabric-re72cd8e4d6314714ae73a8134c3ae86a_z191r_512.jpg?rlvnet=1,512,512,0,0,512,512,0.6187184;1.237437
floral,http://jameso.co/wp-content/uploads/2017/12/chic-wallpaper-shabby-rose-floral-fabric-designs.jpg,1444,1178,0,0,1444,1178,0.2689167;0.5378333;1.075667
